Date,Group,Sales
2013-09-13,2,413.04186436601299
2013-09-14,2,530.82510262870403
2013-09-15,2,494.90818507844699
2013-09-16,2,363.70191784302801
2013-09-17,2,321.054881338889
2013-09-18,2,327.413713418182
2013-09-19,2,362.27375701650402
2013-09-20,2,375.16829079451998
2013-09-21,2,525.01409778858294
2013-09-22,2,500.57961782773299
2013-09-23,2,339.41773866104501
2013-09-24,2,314.00466178787002
2013-09-25,2,333.964687913619
2013-09-26,2,348.86250964586799
2013-09-27,2,337.89464707839602
2013-09-28,2,578.15687414958495
2013-09-29,2,503.15519951829202
2013-09-30,2,360.82710605936802
2013-10-01,2,356.816079467772
2013-10-02,2,423.68817353922702
2013-10-03,2,592.56721125628803
2013-10-04,2,501.34794878572598
2013-10-05,2,532.49662142031798
2013-10-06,2,534.59718499035705
2013-10-07,2,372.45230181374302
2013-10-08,2,324.61661561037101
2013-10-09,2,369.54061845484398
2013-10-10,2,349.14949088175098
2013-10-11,2,349.11297780211498
2013-10-12,2,425.070804590291
2013-10-13,2,452.27570640062203
2013-10-14,2,328.25511683526798
2013-10-15,2,354.885414944464
2013-10-16,2,324.75752927315602
2013-10-17,2,324.982641344802
2013-10-18,2,321.70990029733002
2013-10-19,2,379.7774092487
2013-10-20,2,437.66111375148
2013-10-21,2,312.39045834671902
2013-10-22,2,367.73162863861103
2013-10-23,2,339.19102670308098
2013-10-24,2,347.14733969892802
2013-10-25,2,331.53192247523799
2013-10-26,2,403.17638032335799
2013-10-27,2,541.86792448218
2013-10-28,2,358.47390890485002
2013-10-29,2,343.382554561478
2013-10-30,2,315.52181977689497
2013-10-31,2,297.25114180467102
2013-11-01,2,336.01817794021201
2013-11-02,2,433.41147549169801
2013-11-03,2,549.62004784804401
2013-11-04,2,269.38605610604401
2013-11-05,2,247.50168391776501
2013-11-06,2,273.952220004938
2013-11-07,2,276.67098423661002
2013-11-08,2,270.93518453293802
2013-11-09,2,391.25743053966602
2013-11-10,2,554.35884889960198
2013-11-11,2,277.91090986189897
2013-11-12,2,257.30649814667299
2013-11-13,2,253.67951678430401
2013-11-14,2,252.67230124452499
2013-11-15,2,261.63157907290901
2013-11-16,2,388.45673265932197
2013-11-17,2,585.36063346122103
2013-11-18,2,271.38800449288999
2013-11-19,2,256.05932386793199
2013-11-20,2,254.56860901435701
2013-11-21,2,265.659732396587
2013-11-22,2,264.85835203305697
2013-11-23,2,371.97359882207098
2013-11-24,2,563.70319969143497
2013-11-25,2,243.739175008053
2013-11-26,2,270.06678063812501
2013-11-27,2,249.98388856265001
2013-11-28,2,245.15790354854499
2013-11-29,2,270.604986736201
2013-11-30,2,364.55839620402497
2013-12-01,2,584.64468701358805
2013-12-02,2,278.664927166837
2013-12-03,2,247.82662169357999
2013-12-04,2,267.381898238725
2013-12-05,2,270.13371003337801
2013-12-06,2,242.429691903367
2013-12-07,2,330.40515081658901
2013-12-08,2,502.37153195074598
2013-12-09,2,224.635145960176
2013-12-10,2,257.94824675324702
2013-12-11,2,258.73073303451798
2013-12-12,2,246.42048661734299
2013-12-13,2,215.102454376754
2013-12-14,2,327.61307877754803
2013-12-15,2,564.33503068692005
2013-12-16,2,230.28581912803401
2013-12-17,2,261.52437893632703
2013-12-18,2,241.880289555687
2013-12-19,2,265.15411028968202
2013-12-20,2,273.618541350621
2013-12-21,2,354.06365748322401
2013-12-22,2,463.81219748514002
2013-12-23,2,430.94267042062
2013-12-24,2,531.77811965933302
2013-12-27,2,433.88971354915401
2013-12-29,2,510.01506997110101
2013-12-30,2,494.78242069191202
2013-12-31,2,586.13130969368797
2014-01-02,2,449.41821932341497
2014-01-03,2,405.81447819760501
2014-01-04,2,408.76296125781602
2014-01-05,2,529.98226649394906
2014-01-06,2,299.87448098213099
2014-01-07,2,296.54961564512797
2014-01-08,2,258.40693924654101
2014-01-09,2,260.43967489933402
2014-01-10,2,286.482721735479
2014-01-11,2,384.22983618021999
2014-01-12,2,582.35407960365796
2014-01-13,2,251.32175260205599
2014-01-14,2,305.619039555862
2014-01-15,2,266.68823449608698
2014-01-16,2,280.27578186898199
2014-01-17,2,257.771904141454
2014-01-18,2,357.4107536578
2014-01-19,2,519.73225770317504
2014-01-20,2,273.49086100448301
2014-01-21,2,259.27217587560102
2014-01-22,2,241.12343054422601
2014-01-23,2,263.97825149837399
2014-01-24,2,261.21996243199698
2014-01-25,2,351.25246565639901
2014-01-26,2,483.65943475000302
2014-01-27,2,228.4378109063
2014-01-28,2,297.344059006804
2014-01-29,2,230.30593430738901
2014-01-30,2,268.187299324192
2014-01-31,2,286.65489896686398
2014-02-01,2,363.47774365372101
2014-02-02,2,556.34108971033095
2014-02-03,2,348.77173057988699
2014-02-04,2,260.45369192377598
2014-02-05,2,303.82111489002699
2014-02-06,2,281.27137084159199
2014-02-07,2,277.11605276749901
2014-02-08,2,444.88120408508001
2014-02-09,2,569.83911199258898
2014-02-10,2,289.52723088077403
2014-02-11,2,316.58882851967201
2014-02-12,2,304.00441160626599
2014-02-13,2,299.88875117517603
2014-02-14,2,313.41802592857601
2014-02-15,2,474.03563835037102
2014-02-16,2,642.25571314601598
2014-02-17,2,329.69036618009801
2014-02-18,2,275.50186681637501
2014-02-19,2,317.30054344682702
2014-02-20,2,332.24034886180999
2014-02-21,2,304.68384598577501
2014-02-22,2,501.28862756540599
2014-02-23,2,711.60864509316195
2014-02-24,2,278.24551206662699
2014-02-25,2,261.51866511843502
2014-02-26,2,311.37670421500599
2014-02-27,2,300.16838536818398
2014-02-28,2,304.25308995357102
2014-03-01,2,463.931706683171
2014-03-02,2,613.77207274043894
2014-03-03,2,340.84372180504897
2014-03-04,2,322.50740738995103
2014-03-05,2,272.38016204007897
2014-03-06,2,296.78244657273802
2014-03-07,2,293.29557494563301
2014-03-08,2,478.50022365115302
2014-03-09,2,620.71339369779002
2014-03-10,2,317.37870210806699
2014-03-11,2,264.37746726286002
2014-03-12,2,275.55217529661297
2014-03-13,2,322.86543458969101
2014-03-14,2,309.267472114849
2014-03-15,2,426.52894657785703
2014-03-16,2,427.380944455632
2014-03-17,2,283.82852752228001
2014-03-18,2,286.01879350625899
2014-03-19,2,287.60155477634999
2014-03-20,2,297.33585771994501
2014-03-21,2,316.08062837363701
2014-03-22,2,497.95841684106199
2014-03-23,2,492.85682503160598
2014-03-24,2,326.26704161946202
2014-03-25,2,327.07059367351201
2014-03-26,2,316.01462195788099
2014-03-27,2,384.82695647769498
2014-03-28,2,373.19389235326202
2014-03-29,2,600.63633030435403
2014-03-30,2,541.04102202192496
2014-03-31,2,340.51935988523098
2014-04-01,2,344.34704167883802
2014-04-02,2,357.40188914818401
2014-04-03,2,338.69145686145498
2014-04-04,2,348.49825497584101
2014-04-05,2,524.06547908914501
2014-04-06,2,577.28247474751902
2014-04-07,2,357.62994649151301
2014-04-08,2,353.52352964588601
2014-04-09,2,366.10023182407298
2014-04-10,2,362.30729625900602
2014-04-11,2,375.83794945671599
2014-04-12,2,574.52643069798103
2014-04-13,2,631.47580091406405
2014-04-14,2,407.69647260975199
2014-04-15,2,460.80107453096099
2014-04-16,2,439.87637192879799
2014-04-17,2,562.28181345735402
2014-04-19,2,701.50679278275197
2014-04-20,2,670.02049688669501
2014-04-21,2,683.784882752709
2014-04-22,2,460.87511813370003
2014-04-23,2,465.58877492787002
2014-04-24,2,417.193979627359
2014-04-25,2,456.42939651404902
2014-04-26,2,586.99842757716203
2014-04-27,2,584.57754968516394
2014-04-28,2,406.097160006948
2014-04-29,2,426.63404543123397
2014-04-30,2,440.78278393067802
2014-05-02,2,506.77360993064599
2014-05-05,2,1203.43112985675
2014-05-06,2,350.107434330692
2014-05-07,2,315.89069513717402
2014-05-08,2,366.1450783331
2014-05-09,2,324.86007754919302
2014-05-10,2,478.61706612089199
2014-05-11,2,460.68251229482797
2014-05-12,2,328.92733265267998
2014-05-13,2,297.99981446777201
2014-05-14,2,314.95359762091499
2014-05-15,2,352.41819548276902
2014-05-16,2,422.28493099988702
2014-05-17,2,507.850100762978
2014-05-18,2,598.06701159137197
2014-05-19,2,385.83042746483397
2014-05-20,2,345.52617370641298
2014-05-21,2,356.727230834875
2014-05-22,2,402.543178395128
2014-05-23,2,410.16678587536802
2014-05-24,2,524.51228527573005
2014-05-25,2,597.04721664185104
2014-05-26,2,387.78920418638
2014-05-27,2,424.223657962549
2014-05-28,2,440.753384253967
2014-05-29,2,670.06417406084199
2014-05-30,2,543.73428213796797
2014-05-31,2,616.245915538845
2014-06-01,2,676.06358845446402
2014-06-02,2,441.05266478055302
2014-06-03,2,416.94680882907699
2014-06-04,2,415.71117098907598
2014-06-05,2,390.57577324266401
2014-06-06,2,428.95344334704998
2014-06-07,2,753.44353817767899
2014-06-08,2,681.18664074958895
2014-06-09,2,808.12678073608799
2014-06-10,2,481.25061409398
2014-06-11,2,400.74804899021399
2014-06-12,2,430.92375525097901
2014-06-13,2,469.76013951904599
2014-06-14,2,564.16430206381995
2014-06-15,2,625.46461996417304
2014-06-16,2,433.50593781769902
2014-06-17,2,419.65160275886802
2014-06-18,2,432.57433123916599
2014-06-19,2,429.95572827091399
2014-06-20,2,554.71044707885699
2014-06-21,2,691.30212988525398
2014-06-22,2,687.12745543051301
2014-06-23,2,511.714043984716
2014-06-24,2,508.608322070437
2014-06-25,2,517.16925913622401
2014-06-26,2,583.73387002426898
2014-06-27,2,595.20430705936701
2014-06-28,2,861.85861685662701
2014-06-29,2,770.70069957598002
2014-06-30,2,465.370251192507
2014-07-01,2,394.08297539949501
2014-07-02,2,409.98981593138501
2014-07-03,2,417.58250524734001
2014-07-04,2,438.32320844124803
2014-07-05,2,576.84294185687804
2014-07-06,2,538.60150520265904
2014-07-07,2,464.43504662411902
2014-07-08,2,497.86988009807999
2014-07-09,2,494.25289971085903
2014-07-10,2,531.35370600513204
2014-07-11,2,574.87666753771498
2014-07-12,2,668.27966993684095
2014-07-13,2,755.58519009740405
2014-07-14,2,549.51651104248106
2014-07-15,2,544.62768428358697
2014-07-16,2,558.20135131746804
2014-07-17,2,601.54750029000797
2014-07-18,2,611.76079589146798
2014-07-19,2,758.00768218611904
2014-07-20,2,780.88423475035199
2014-07-21,2,603.86064529295595
2014-07-22,2,613.02658212147696
2014-07-23,2,588.60450179130805
2014-07-24,2,571.880975843334
2014-07-25,2,570.62989889385597
2014-07-26,2,685.49947455499296
2014-07-27,2,782.17837043668703
2014-07-28,2,630.17088182810403
2014-07-29,2,613.20680020283305
2014-07-30,2,621.01346368273096
2014-07-31,2,600.50135887023998
2014-08-01,2,607.94616985866105
2014-08-02,2,792.65300724679696
2014-08-03,2,771.25128183175002
2014-08-04,2,698.07269830679104
2014-08-05,2,686.65111867233395
2014-08-06,2,716.47706389997802
2014-08-07,2,716.10554096134899
2014-08-08,2,758.99049031067102
2014-08-09,2,874.90674608500206
2014-08-10,2,745.25927377426297
2014-08-11,2,653.86827732194399
2014-08-12,2,664.24081014992896
2014-08-13,2,677.28256426631197
2014-08-14,2,678.81571785227595
2014-08-15,2,693.28490492736501
2014-08-16,2,799.70790324733798
2014-08-18,2,764.81092138780798
2014-08-19,2,628.96644577218694
2014-08-20,2,643.938175647555
2014-08-21,2,619.405496973352
2014-08-22,2,648.09707515200205
2014-08-23,2,811.16414887937503
2014-08-24,2,861.50316415628095
2014-08-25,2,453.730646773893
2014-08-26,2,468.64704694954702
2014-08-27,2,552.63123515478196
2014-08-28,2,531.71628809203196
2014-08-29,2,523.69728130357703
2014-08-30,2,663.35832968379702
2014-08-31,2,636.48564707007199
2014-09-01,2,482.35458735356599
2014-09-02,2,458.40223751905501
2014-09-03,2,472.100194205842
2014-09-04,2,450.13164725031203
2014-09-05,2,486.12036681175198
2014-09-06,2,631.796059601553
2014-09-07,2,611.72947487428405
2014-09-08,2,362.94350360381998
2014-09-09,2,417.30964732128803
2014-09-10,2,400.83119972293002
2014-09-11,2,438.94901933939798
2014-09-12,2,394.09706372427303
2014-09-13,2,579.44184723186197
2014-09-14,2,567.70032574572895
2014-09-15,2,329.771125793257
2014-09-16,2,398.175977428321
2014-09-17,2,397.84784181843099
2014-09-18,2,397.17892506940302
2014-09-19,2,402.24489458953502
2014-09-20,2,569.82596518595403
2014-09-21,2,602.71135859001402
2014-09-22,2,381.105485691034
2014-09-23,2,395.31172366998499
2014-09-24,2,366.573708065858
2014-09-25,2,354.84074453632297
2014-09-26,2,379.34493664142502
2014-09-27,2,474.89364807077999
2014-09-28,2,531.93829475459404
2014-09-29,2,383.18954882425498
2014-09-30,2,419.29540938414402
2014-10-01,2,416.00142390718401
2014-10-02,2,441.73731875830703
2014-10-03,2,707.73967196628098
2014-10-04,2,677.822064186239
2014-10-05,2,773.738416673644
2014-10-06,2,469.08880026482001
2014-10-07,2,484.57857587981698
2014-10-08,2,470.174747308647
2014-10-09,2,487.35742990929299
2014-10-10,2,472.06895732706403
2014-10-11,2,570.93332292960304
2014-10-12,2,599.265107232525
2014-10-13,2,451.01083632003599
2014-10-14,2,448.670332736577
2014-10-15,2,512.13078238518005
2014-10-16,2,442.36911060372398
2014-10-17,2,466.80271898050398
2014-10-18,2,704.51335816771496
2014-10-19,2,641.16514688664302
2014-10-20,2,384.84183305626698
2014-10-21,2,407.36233913108902
2014-10-22,2,418.31146978719102
2014-10-23,2,445.28413824629803
2014-10-24,2,452.520410554465
2014-10-25,2,546.50966526492402
2014-10-26,2,623.56548668324501
2014-10-27,2,408.22959412462802
2014-10-28,2,467.694413731179
2014-10-29,2,411.21330535758301
2014-10-30,2,451.61766494583497
2014-10-31,2,404.579872169049
2014-11-01,2,501.127170965679
2014-11-02,2,643.077472226689
2014-11-03,2,385.893487521255
2014-11-04,2,341.43332317773502
2014-11-05,2,325.21061769105
2014-11-06,2,367.72039681889999
2014-11-07,2,352.07173949079902
2014-11-08,2,521.98881605316399
2014-11-09,2,686.67065176473704
2014-11-10,2,316.33401032317101
2014-11-11,2,297.97694237618902
2014-11-12,2,341.29422559124799
2014-11-13,2,313.88909271027097
2014-11-14,2,333.81758325446299
2014-11-15,2,422.08900018933099
2014-11-16,2,657.33490529711196
2014-11-17,2,332.90497520173102
2014-11-18,2,263.37973682583299
2014-11-19,2,289.90925853077601
2014-11-20,2,281.96342446814299
2014-11-21,2,319.57590091164002
2014-11-22,2,453.568987542716
2014-11-23,2,669.96766227907995
2014-11-24,2,308.91088583384698
2014-11-25,2,296.60433164071299
2014-11-26,2,289.63152269869499
2014-11-27,2,295.53073881653199
2014-11-28,2,304.30065367048297
2014-11-29,2,409.32955048110699
2014-11-30,2,663.60038303989404
2014-12-01,2,270.59440845257399
2014-12-02,2,275.97832566434897
2014-12-03,2,263.707717313025
2014-12-04,2,277.730660490861
2014-12-05,2,251.296113439956
2014-12-06,2,425.23571422443899
2014-12-07,2,579.74246453635703
2014-12-08,2,256.59602920638503
2014-12-09,2,264.88162473469902
2014-12-10,2,252.699007927617
2014-12-11,2,283.46708613815503
2014-12-12,2,236.14475432506501
2014-12-13,2,401.072721907004
2014-12-14,2,588.46953934458395
2014-12-15,2,243.234625513043
2014-12-16,2,280.87425993814003
2014-12-17,2,269.19232102012302
2014-12-18,2,303.352792801362
2014-12-19,2,307.88479128094201
2014-12-20,2,384.79785782000198
2014-12-21,2,508.555021590987
2014-12-22,2,320.63487102677499
2014-12-23,2,408.00320063371203
2014-12-24,2,477.65366228546299
2014-12-27,2,513.66167892528301
2014-12-28,2,623.53803262342899
2014-12-29,2,458.033861425878
2014-12-30,2,581.74096716971803
2014-12-31,2,643.37778014113599
2015-01-02,2,512.17772019603603
2015-01-03,2,495.483686243828
2015-01-04,2,652.43960117373001
2015-01-05,2,349.39988465354799
2015-01-06,2,310.46255857849098
2015-01-07,2,289.56873950010601
2015-01-08,2,313.90758482439202
2015-01-09,2,314.26237720896
2015-01-10,2,349.34453147279902
2015-01-11,2,551.20478273262302
2015-01-12,2,254.720970873776
2015-01-13,2,253.26714628304799
2015-01-14,2,229.38414618971001
2015-01-15,2,251.148387388712
2015-01-16,2,314.44217909171198
2015-01-17,2,447.611692815639
2015-01-18,2,615.89516145264201
2015-01-19,2,287.12848916472001
2015-01-20,2,297.62749687778398
2015-01-21,2,285.54598676845802
2015-01-22,2,265.19443545998797
2015-01-23,2,279.18360958795301
2015-01-24,2,415.166425975778
2015-01-25,2,555.58606009728101
2015-01-26,2,285.783235454514
2015-01-27,2,286.80202524700701
2015-01-28,2,318.60871211894602
2015-01-29,2,276.54894125260103
2015-01-30,2,315.01893797058398
2015-01-31,2,433.183884520481
2015-02-01,2,633.30954225781704
2015-02-02,2,338.32721016177402
2015-02-03,2,258.959088520931
2015-02-04,2,255.93786047255901
2015-02-05,2,277.51161811238899
2015-02-06,2,312.24904372881599
2015-02-07,2,381.57201447351099
2015-02-08,2,531.33773053303196
2015-02-09,2,281.17782202283098
2015-02-10,2,266.49846159998901
2015-02-11,2,283.83215761827603
2015-02-12,2,245.23503435312301
2015-02-13,2,250.60833531463899
2015-02-14,2,417.74237698315602
2015-02-15,2,481.86066809709303
2015-02-16,2,286.88841766681497
2015-02-17,2,262.90745500908298
2015-02-18,2,248.32722094822299
2015-02-19,2,284.78820134663101
2015-02-20,2,313.93187452648903
2015-02-21,2,389.38893851541201
2015-02-22,2,560.28025605448397
2015-02-23,2,222.50978350877401
2015-02-24,2,243.88270084160899
2015-02-25,2,247.26505355943701
2015-02-26,2,245.520846652551
2015-02-27,2,268.70501290331498
2015-02-28,2,343.067931178869
2015-03-01,2,435.07683549174499
2015-03-02,2,254.485164508834
2015-03-03,2,270.361598110118
2015-03-04,2,246.33258665733399
2015-03-05,2,275.11691924286401
2015-03-06,2,297.136244722274
2015-03-07,2,371.47147226236501
2015-03-08,2,554.72136665637697
2015-03-09,2,280.11470823047898
2015-03-10,2,279.649961183193
2015-03-11,2,274.71995016795398
2015-03-12,2,271.05796862089602
2015-03-13,2,263.86171465607498
2015-03-14,2,360.715430654047
2015-03-15,2,461.035577320529
2015-03-16,2,269.02290187752499
2015-03-17,2,296.54123719990798
2015-03-18,2,292.98191327613301
2015-03-19,2,267.17942762696703
2015-03-20,2,299.760479051294
2015-03-21,2,383.085780794877
2015-03-22,2,489.59934551007001
2015-03-23,2,292.836479169109
2015-03-24,2,297.03758813817598
2015-03-25,2,335.007901867692
2015-03-26,2,303.65581239353799
2015-03-27,2,320.938056470297
2015-03-28,2,428.35010234605102
2015-03-29,2,489.84660963621701
2015-03-30,2,351.71548439767503
2015-03-31,2,339.71388362822
2015-04-01,2,373.72417752582197
2015-04-02,2,525.47642247444696
2015-04-04,2,624.73139661257403
2015-04-05,2,713.24072841756902
2015-04-06,2,728.86292256496699
2015-04-07,2,402.93721384142702
2015-04-08,2,372.21938757125901
2015-04-09,2,368.14002325196401
2015-04-10,2,449.200853104077
2015-04-11,2,435.93799716523898
2015-04-12,2,423.16730595899099
2015-04-13,2,286.80865532263198
2015-04-14,2,297.47819606133697
2015-04-15,2,284.42793454100899
2015-04-16,2,286.72764708971999
2015-04-17,2,314.997367966203
2015-04-18,2,372.98563934760801
2015-04-19,2,419.37347407623798
2015-04-20,2,291.61030510032498
2015-04-21,2,262.312297451446
2015-04-22,2,281.26429932994699
2015-04-23,2,316.96456124409701
2015-04-24,2,311.721136965455
2015-04-25,2,450.92294577581401
2015-04-26,2,399.82057121799602
2015-04-27,2,291.752346251679
2015-04-28,2,279.63957487665198
2015-04-29,2,335.69973262007301
2015-04-30,2,382.49480599745698
2015-05-02,2,569.85406637433698
2015-05-03,2,467.83338659936902
2015-05-04,2,340.57935160599499
2015-05-05,2,295.92859021368201
2015-05-06,2,326.95081922442699
2015-05-07,2,309.31190143424197
2015-05-08,2,326.333702093022
2015-05-09,2,406.90739895434098
2015-05-10,2,492.01048969811598
2015-05-11,2,336.12762968007098
2015-05-12,2,327.09215792625503
2015-05-13,2,397.982340133214
2015-05-14,2,490.91576911978802
2015-05-15,2,513.805644101383
2015-05-16,2,555.44563664573502
2015-05-17,2,562.64823208273106
2015-05-18,2,328.91342956613403
2015-05-19,2,351.14641533178599
2015-05-20,2,356.20767666430402
2015-05-21,2,348.53414524502199
2015-05-22,2,374.702368065499
2015-05-23,2,506.66420999468397
2015-05-24,2,602.37987023108201
2015-05-25,2,621.86777887400604
2015-05-26,2,381.66974498219503
2015-05-27,2,358.895155316917
2015-05-28,2,340.51441499147501
2015-05-29,2,365.08790530362597
2015-05-30,2,456.73434069111102
2015-05-31,2,457.52825918324999
2015-06-01,2,335.91228787759201
2015-06-02,2,412.20959379444599
2015-06-03,2,350.83123730912098
2015-06-04,2,366.19536874209803
2015-06-05,2,418.39378174611198
2015-06-06,2,553.13105076735405
2015-06-07,2,527.885017948989
2015-06-08,2,344.69556975610601
2015-06-09,2,315.12374936753099
2015-06-10,2,338.309487845224
2015-06-11,2,357.85289333695601
2015-06-12,2,349.536158182539
2015-06-13,2,559.88808984791103
2015-06-14,2,486.13823773785299
2015-06-15,2,350.58955842195502
2015-06-16,2,349.88822272950301
2015-06-17,2,380.30570330081298
2015-06-18,2,332.82056704836299
2015-06-19,2,346.690336157535
2015-06-20,2,571.27813137152805
2015-06-21,2,553.59917082168101
2015-06-22,2,412.30933006766202
2015-06-23,2,423.13585019639999
2015-06-24,2,479.94332733122502
2015-06-25,2,484.51372053552097
2015-06-26,2,517.66716394861498
2015-06-27,2,708.70069012925399
2015-06-28,2,686.34990422068597
2015-06-29,2,455.62324277235598
2015-06-30,2,456.68869362860602
2015-07-01,2,430.39745689563199
2015-07-02,2,380.07523343400499
2015-07-03,2,432.88828734042198
2015-07-04,2,667.54532626914101
2015-07-05,2,571.22021193027297
2015-07-06,2,435.547290335414
2015-07-07,2,424.75865459341998
2015-07-08,2,406.19737248875799
2015-07-09,2,400.06139660786801
2015-07-10,2,419.92072551790898
2015-07-11,2,579.77587380948398
2015-07-12,2,638.24082731964097
2015-07-13,2,484.64430342298601
2015-07-14,2,494.64262360364302
2015-07-15,2,517.87802874127601
2015-07-16,2,498.95944102932498
2015-07-17,2,533.38199646267003
2015-07-18,2,677.19990836168802
2015-07-19,2,713.94875886080695
2015-07-20,2,566.15753733411805
2015-07-21,2,556.00911380874504
2015-07-22,2,597.57604155276294
2015-07-23,2,600.41401909174795
2015-07-24,2,578.63766677606202
2015-07-25,2,672.20627547732795
2015-07-26,2,705.58926326534402
2015-07-27,2,596.42084155945395
2015-07-28,2,597.78773278974597
2015-07-29,2,579.295922313804
2015-07-30,2,565.52730788875294
2015-07-31,2,642.08632353937298
2015-08-01,2,713.62177893472403
2015-08-02,2,781.18585400428799
2015-08-03,2,626.83172511206897
2015-08-04,2,601.37332641675596
2015-08-05,2,616.70446506456096
2015-08-06,2,637.80083647863898
2015-08-07,2,663.66564770106197
2015-08-08,2,708.83946318423898
2015-08-09,2,591.67114628859497
2015-08-10,2,594.76210118617996
2015-08-11,2,544.02036202261104
2015-08-12,2,545.01956668170999
2015-08-13,2,583.36034524900504
2015-08-14,2,554.66756571425299
2015-08-15,2,663.39667410596996
2015-08-16,2,590.48920456467602
2015-08-17,2,450.92012826309599
2015-08-18,2,523.44895026490099
2015-08-19,2,490.674067203851
2015-08-20,2,504.08114771070899
2015-08-21,2,544.022008883632
2015-08-22,2,702.93185545476103
2015-08-23,2,649.68846741696404
2015-08-24,2,452.009690636085
2015-08-25,2,470.20703283202101
2015-08-26,2,455.60596663696202
2015-08-27,2,413.88598854268702
2015-08-28,2,476.398072412663
2015-08-29,2,564.04841915828297
2015-08-30,2,539.736641041383
2015-08-31,2,393.61742143324801
2015-09-01,2,341.59258591774301
2015-09-02,2,343.52921304957403
2015-09-03,2,364.24874860969999
2015-09-04,2,348.16618138619998
2015-09-05,2,489.48551757201102
2015-09-06,2,502.44714208799002
2015-09-07,2,394.64488094928498
2015-09-08,2,351.131949782145
2015-09-09,2,376.92677972190802
2015-09-10,2,389.61430484877798
2015-09-11,2,370.83452666393703
2015-09-12,2,535.73585138382805
2015-09-13,2,500.25112118259102
2015-09-14,2,344.44483121305501
2015-09-15,2,393.95275273719102
2015-09-16,2,319.87660685706197
2015-09-17,2,339.29368224101
2015-09-18,2,352.79018092393397
2015-09-19,2,489.25880815945698
2015-09-20,2,513.53032363899399
2015-09-21,2,341.99972426543798
2015-09-22,2,341.94599508026897
2015-09-23,2,330.65988304106099
2015-09-24,2,331.50441511915301
2015-09-25,2,345.480200670974
2015-09-26,2,516.86708241922304
2015-09-27,2,474.08006219628402
2015-09-28,2,337.127014231803
2015-09-29,2,331.72759876273801
2015-09-30,2,314.14385384100302
2015-10-01,2,335.04574454590801
2015-10-02,2,354.77550733541898
2015-10-03,2,473.94742846176098
2015-10-04,2,523.19544624080504
2015-10-05,2,377.26583821166599
2015-10-06,2,354.96157791647499
2015-10-07,2,360.31000218758999
2015-10-08,2,322.60711270472899
2015-10-09,2,368.41981856800601
2015-10-10,2,443.62330984219
2015-10-11,2,557.72297659595495
2015-10-12,2,377.92654787788302
2015-10-13,2,346.37449440645901
2015-10-14,2,372.05282013149798
2015-10-15,2,345.97083799121401
2015-10-16,2,384.203133289552
2015-10-17,2,521.13043180568297
2015-10-18,2,453.28865834153203
2015-10-19,2,398.12276882251098
2015-10-20,2,366.38967283356999
2015-10-21,2,394.596128794788
2015-10-22,2,409.10152090409201
2015-10-23,2,430.88378623185901
2015-10-24,2,463.36098285518
2015-10-25,2,384.85142690723302
2015-10-26,2,328.73816348057898
2015-10-27,2,331.47201565775401
2015-10-28,2,304.00651549170198
2015-10-29,2,306.42792073139702
2015-10-30,2,337.09962010326001
2015-10-31,2,377.801673947832
2015-11-01,2,469.02618471649902
2015-11-02,2,285.15633325691698
2015-11-03,2,227.368950308808
2015-11-04,2,256.05985084636501
2015-11-05,2,274.74983943810901
2015-11-06,2,246.39202522242201
2015-11-07,2,350.22283138116302
2015-11-08,2,466.54019394282102
2015-11-09,2,266.493884189038
2015-11-10,2,237.90667263862201
2015-11-11,2,214.420897950301
2015-11-12,2,240.96589711192601
2015-11-13,2,264.15177278786001
2015-11-14,2,347.61403385830403
2015-11-15,2,483.16068962758197
2015-11-16,2,257.91208751843698
2015-11-17,2,236.55616573536801
2015-11-18,2,198.911870818593
2015-11-19,2,243.788203213012
2015-11-20,2,227.86373353363399
2015-11-21,2,364.00189106758597
2015-11-22,2,412.35691086924197
2015-11-23,2,252.70546582280701
2015-11-24,2,253.437861780942
2015-11-25,2,255.115425796983
2015-11-26,2,275.09491067014801
2015-11-27,2,283.11543228678198
2015-11-28,2,403.08301101419102
2015-11-29,2,481.333773696359
2015-11-30,2,288.12364446798301
2015-12-01,2,251.71021300108899
2015-12-02,2,223.700501598317
2015-12-03,2,271.39351667489302
2015-12-04,2,223.00492620852199
2015-12-05,2,376.38725769109101
2015-12-06,2,491.74583143461001
2015-12-07,2,238.587801055645
2015-12-08,2,259.23736804597797
2015-12-09,2,261.96784368111298
2015-12-10,2,275.87101989357598
2015-12-11,2,257.99578045449198
2015-12-12,2,416.86576157960098
2015-12-13,2,456.75474294511702
2015-12-14,2,202.61788967914001
2015-12-15,2,238.98728798651101
2015-12-16,2,239.15570580493099
2015-12-17,2,266.80207911736801
2015-12-18,2,247.56572738949501
2015-12-19,2,326.55212251756598
2015-12-20,2,368.79655844807002
2015-12-21,2,249.44241654157599
2015-12-22,2,298.30777252370598
2015-12-23,2,328.21988448406103
2015-12-24,2,395.24201746891202
2015-12-27,2,426.70662941161299
2015-12-28,2,380.79813750087601
2015-12-29,2,410.80538432576401
2015-12-30,2,534.79591456558501
2015-12-31,2,643.67470290667495
2016-01-02,2,534.25546237915205
2016-01-03,2,436.58247012476602
2016-01-04,2,283.58019827846601
2016-01-05,2,291.59975696894202
2016-01-06,2,255.14789478726101
2016-01-07,2,231.157221388404
2016-01-08,2,240.73208124565701
